0,253632,-958821,-167234,-5921800,11019745,2206517,-68754,2762920,-2099959,-6955681,-9470808,-2329567,3189237,10034908,3692296,3269964,842083,-593885,333376,-1237262,25344721,15821520,-18759284,19175589,-37506283,-4682506,765651,7996359,8886557,1130631,6212000,-3143187,4763132,5383523,-9792827,10287213,-4627635,15401686,7105799,-700018,2489356,12386630,-17961966,1632622,-6564246,3333533,-2187124,-24037965,-24856822,19851463,23889180,-25891629,-17974747,-2662794,4995584,-15857526,-5406993,-1023072,-17261630,18892944,12939082,-7774480,-2925320,4299083,1148157,-32886356,23982229,16724244,-8478645,8083986,-15882722,12746263,-16369994,35193820,-4373059,-16990,16267866,19681802,5188375,11880844,-22637063,18263177,9569935,7010425,9655885,-4619468,-27157904,3477765,1179999,-577498,22161,-16659751,-16239212,20269530,-27691485,3039209,21346768,-44622421,-12206810,-40343462,-1677282,18127493,-51694214,24101801,-2080518,28331693,-3329714,36379147,13559797,16236747,8111054,7823399,28192150,4363414,3384756,-13192293,-44050202,23116307,-19278221,3434485,10700947,35270251,-15584703,-15853053,-24611072,36984137,-31770240,34210000,-23402576,24316219,-21530288,-15828287,-38211939,16989525,35747229,5031105,-28156935,6737151,1081344,-9395123,-28481700,44215942,1660826,5857,3048548,-26566467,-11024525,34745393,-3024684,15721805,801848,31678675,14357322,1432217,2506836,9202774,-51376612,-15550753,-11560872,10384219,-44159475,5814702,46097942,8381327,-35452097,25087258,31376947,-15918955,-25455044,-51863218,16745917,761625,-18856489,29218929,-6959175,-6171250,2297263,14070094,333462,3382784,9702955,-2919114,-1067398,18684045,34711206,-1735802,14930147,-45451828,-67477935,-59024888,30755647,-4680917,44129398,15789412,13777118,12103136,-16240346,-51140712,25121799,5599508,16932620,-19696748,-9440581,28941117,4490820,1999299,16578102,17712393,-4372180,-14447867,35576290,1383734,26848346,2000984,17542144,38355714,-33064949,15688702,-28185033,34226535,-33409145,-14151425,-3849994,36321823,-70307952,-11974957,-4779293,1241463,-33449947,4762670,-13873811,24094651,3719554,-18820576,-9671433,26379120,646870,26186589,-20180495,15014874,1894376,-20482644,-31708703,-4432369,6729026,-17750489,-12689321,4848528,18402960,13701043,7764281,9706686,-20582362,5847317,3782004,0
0,317742,-798648,5367955,-5540464,-8990842,898933,-3304964,2836202,-4626993,13195453,3773163,1710443,4334511,9831465,595797,6526455,-11277477,-12498675,6640911,7570955,2249434,9517521,35204669,-10832522,16183404,1600202,-625696,12700985,15896560,-6528598,-9845329,18595546,-2429161,-6131098,8302543,5722930,-7939902,14505091,1575328,-8235699,-2268833,32908842,791050,-8802113,9042596,10987852,13370274,-1380694,-2439851,9972148,-1097740,-22386240,14556483,4944036,7173986,-34264297,-23843185,-11495485,-14108802,-904548,9530040,-13920296,13844113,4330039,-4934027,-16690645,5560893,22402005,-15296030,2482199,-21979770,18199866,13321425,14172424,31096216,17687224,2014746,10380462,-27017897,-23184605,23669066,3985515,5972766,-22755558,-2807318,7325900,15438848,-531986,8781580,25665596,-17548403,-3061955,-3450,1840230,16918146,-9537906,-20222757,3914250,13706160,-15258929,25325724,7591879,34740798,19675600,-4139178,4094657,-10648509,-8792388,-1188396,2684549,-353704,28695442,11686506,26734041,35078449,10864684,24550793,37661260,28489215,10781673,15375795,-5393518,-10086353,28439970,14501098,2763298,635370,2210000,53626378,1242284,11483498,-12754276,19490983,14208656,-26437483,-553673,7493915,9300758,-15428343,-30929484,8186795,38725799,17848446,32273106,-36710014,-41509597,28056032,15659542,13505907,21705961,-21364026,26554276,-26921432,9828197,-6268208,3925485,74366342,-5685216,39907093,-21004410,36975656,-12192054,-42360030,-1827077,-208917,5369082,-32068070,-24302702,35288608,-54362180,-18654398,1038144,16533612,23745203,-11575920,39113147,24146203,27963516,-28033906,6718802,-26742862,28312548,-11411739,-16818008,-22467716,-30207491,6458202,-57843479,69920775,-2951349,-21998539,-26829961,1801437,36418632,-17563738,59829452,51434994,-21825179,-4024755,24369469,-23814142,8402080,3003177,18804226,23122424,-8239694,5739865,-39382542,-19411604,-6225860,-6079886,-22414339,16802550,9067954,18170879,35683929,-19078674,4354337,-9052888,22125692,39832415,-4420010,690453,18409042,41825561,-20342148,-26669198,12430355,59780236,25020848,-490034,-4086878,3368245,22815449,9275558,-15787443,-30228493,8576867,-20510599,2924519,3876697,-4756201,45211105,-1795253,-8368657,-5231729,6401119,19249120,-37859490,-758665,1926714,16475830,-10002017,1620594,24175954,0
0,-57193,272680,-10214589,796015,1997708,3995238,7304423,11266981,6756530,18842346,-12846260,-9272916,-16683893,-3369529,-14678477,256278,2166017,-10513447,-5866235,5398018,-6290834,-6207864,-14433950,-36041277,-20711471,28052370,20811315,474261,-14618489,33487013,29143,20611960,-2194062,-4549910,-3840236,-120960,-699200,-3196013,-7575672,-7462454,10420392,8856638,5071774,2933902,-6183144,6256151,4941667,6294440,17571654,-23641745,-20286607,-12185920,7881669,-11905675,-4337432,-45423434,5362286,-24026447,22925368,-22381033,-20003760,-13257014,4819020,-14382857,-2802474,-6566968,-3351466,21350289,29043663,-12207631,27104949,-17134697,15265995,6945272,-34949582,42402734,1824794,5527627,-10757492,-21398685,-19404405,13383888,-15235335,-20123062,-7962464,10653211,-20281228,-35196507,-24734042,31509898,31899628,11917860,8057834,-6337853,13321219,-5854064,-18265336,4604139,373790,2028773,-9596507,18376034,14085317,5117346,9280468,-10903665,17895407,-6798695,-33534694,10414178,-17018366,33514191,-7532563,16121520,12478831,17496771,482278,39636346,-19468007,9748961,-51462358,11116830,23403406,38869634,-9790234,-522560,13415392,13670000,-8086214,-8369256,-11650454,-3498348,-26698838,-23083086,54041040,-29946147,51910947,-791976,27295548,-26956625,-2866175,11937372,-72636061,24003279,47359980,-38936388,-24403402,8960111,1811041,4769899,26826520,21945602,-17189,-25393776,-34105337,47463533,-45006854,5414631,-10328042,-23777708,-19060307,-5956519,-5501232,527516,18843586,-24796236,-2912758,-26590735,13823384,-6908031,13454968,-3120,-15585827,8465334,38999273,36613187,-36563570,57276011,6387880,-21031434,-4711538,32001844,-9164635,-30778321,-28563503,9447201,-26730361,-38856145,24139768,13631922,15517320,-16262857,4061730,3541556,5957546,33070097,5538892,-2014055,18680366,23083030,6679330,48122649,-45431395,-11594212,-9430697,12738571,22092104,-26951880,11487117,43657913,19305952,-5197560,-20080858,23171764,31490724,12567870,-11063880,-11344235,19649510,-9854556,-19313410,-2975000,13915148,-20351684,-37153899,-35683383,-1070009,7485313,-23834419,31871008,-21219989,-49206661,-17799978,7453100,-4948032,-412764,30036629,-17804961,11410559,3487174,-27977423,14449887,-9866571,-5141676,17835502,16038696,3195204,16623769,32164889,-20046534,-8794132,6122085,21100719,-4767744,-19313867,0
0,135485,-246091,9787468,7106957,-3949614,-623623,401263,-680023,15071615,-8202086,-89902,-10126155,3247388,-47068962,8954216,-17665353,5450973,8674928,-10137621,-10622327,4791849,-4458714,-21560562,18681997,18741842,-3899,-12195492,-21482961,-2516379,26765969,19796191,-9543762,-3309164,-5367822,-5369458,6780012,9923526,-18803124,11113240,3970861,-15063123,-10206861,-14443146,10625921,-11468922,13611463,-12699573,4013951,-129964,-25954015,9977871,-16549262,14026195,-27073338,9876666,-25549541,10841719,-18288930,-18400425,-14165062,18193777,-6118359,-18596807,-1544244,1993761,-1088493,-20537135,2132791,-47055854,-36254375,-12272980,-25571414,-13173744,15529088,-3099324,31449067,-9235527,-20444247,8861512,-18159841,-3710258,4270777,455020,-19270950,20502424,-40638108,255418,-59824537,11516083,-31400831,-51548225,-7452294,-9644978,-26741835,-34213790,-46666650,-16358104,-62491096,-38181126,-62352570,-45846161,2028451,-43493382,-9443237,16291242,5117411,-34047239,-74771988,-101989020,-94937075,-144630030,-146057543,-181642282,-61575589,-58413787,-85355826,-116741504,-31156336,25059494,-53485832,-86265283,32645267,25427620,-4085021,-35805871,19593483,41889872,33520000,-8450720,10995557,2617225,-71924575,-16491422,-66703207,-52518365,-98813514,-128372516,-101071524,-111083784,-61419336,-6901685,-63672401,11304450,-16362299,-102469152,-53660665,18261348,-59076482,-42032523,17708173,-91909456,-28943217,20022132,-70739713,9921787,16088986,-5843232,2671446,-16485836,-24583934,22561946,-22198195,-13974362,-9787370,3695267,-58221661,20410083,-58820361,-69307098,-9838436,-34720402,-64155426,-3898502,10858311,-56477742,13774531,37120700,18501791,-31785901,-22126939,3473560,33021678,42248324,-39043628,-44854916,10002175,8054530,-12932885,-86137895,-48758321,-33047017,-37544244,-32193133,-30072699,30594873,30560862,-50314205,-2355336,14091027,15538505,45731782,-1052072,24755419,16573584,13517153,2416343,-51335884,18949083,-35028589,60053965,-48765692,51138497,-46945200,38627663,-62073355,-24025583,29563796,-23247810,38393714,-42504944,-15465122,-8779330,-2896200,-17541046,4235399,-21663501,13395195,6226355,-3034248,9330969,19374296,-42129843,20122992,-34977212,4329857,26548191,29846011,-18100438,-7015729,9670651,29930512,2998378,-9986214,-11337573,-2068922,17274698,-13833523,14641315,-9144383,1912683,4256516,10391923,8001884,-5245377,4306769,0
0,-1033241,249439,-4911664,2276089,9964762,12312957,4295355,15584493,-9767583,-21098166,29456927,29223066,30957405,-52843429,4972937,34384321,22287069,34638349,17761755,-10014866,9848013,-4905654,42373824,59295174,2178030,19756553,24053197,7337182,6703934,7535443,39914773,-5772134,53749001,56619291,52523029,35326818,54276906,30158543,4892846,77013281,14591740,28506550,50114789,28095852,72294754,46102123,40738122,38110378,56696418,30882510,70990550,43665571,13350054,9767270,-11891444,76017949,86976135,-86998771,87444348,8665621,11961041,156669068,-44840029,180506389,56828127,112798006,144672962,114883086,166153563,101599889,130164741,107129268,133817765,126830336,170240825,176546324,109302891,146361925,139175128,150961051,155959530,168381953,132824351,102795672,167606396,169454786,171330551,181675524,361558136,172721391,53227171,198468576,364015925,463805733,780944727,1129241974,1147576064,1304382066,1371747308,955457719,409292720,717840298,913680632,1877828816,1489762843,5397539923,-1278307055,-659289054,-632825584,422626699,6677452255,-2730661384,2089485539,-3618184297,-241566174,549038932,-2070699172,-832198180,-1261235391,365345408,-1002896301,498680757,-1023424730,1187972531,-1299706087,647748321,-266880363,-1421290000,371612143,-2994250967,2900612407,-3565988897,528247170,-3802608305,-1793563215,440369474,-1853738795,176793786,-429986224,1649760852,-59634094,-514372055,164366763,186591304,438624181,229454775,-40714012,315036298,-291860445,-103436015,-301196637,-275469294,-130254100,-121145572,-65417590,60534719,142146792,-5757562,1398284,-127528650,-161588457,-125655919,-61091147,-61808546,-65845699,-104387373,-159353610,-131774410,19620535,-79388374,-20284480,-156923480,-42434775,-29926457,-487702,-43923237,-91994238,-72158881,-36241233,-63571884,-59324321,-29472780,-34230365,-119166278,-36733245,-46175507,-28832833,-3686572,-73910442,-79917592,-23393359,-106133611,45844789,-75591474,46282169,-62414185,47817336,-85201055,-66247651,5524011,-103794778,-40536462,-71226512,61018967,-93502766,-6589352,-28240408,38505818,28264846,-9616795,47499464,-16664544,20808345,40258918,33587284,-291706405,358718196,-432567549,437804672,-634201948,415457461,193774355,-1324839795,2318097242,-2622739675,2048522203,-812373590,-506035174,1393314123,-1626161933,1257109338,-777991264,342004840,-159084232,-21091809,28078890,-129717613,67260293,-39536769,12356737,-21709835,8868933,-2310339,-23785698,-7825577,2244152,-3008647,-2788409,14478369,-23495769,18005414,-16285135,1985378,-12544945,-5531679,0
0,1893207,5646941,223944,2148153,-2631805,-11744409,-7500008,13262878,8091924,-16398544,-10333376,4607334,-71752897,2803351,32976103,39197936,-5632574,-25328307,-12433449,-33525602,-29121116,-24163525,-26144655,-18210766,10466914,8984976,-44979622,33626409,15232572,17390278,-12877139,4743126,-35282902,34126278,6571318,-23719966,-15975778,-35810211,-4331287,-6727135,25177543,4142015,21156127,-44713512,-15869553,-25199485,37617447,-29568366,2461618,-61639037,-14185422,-16315668,5647601,18412306,-17731888,39339632,-115818655,-224624592,-55672742,-113235661,24867470,41866655,-17629174,32908497,79058113,8925651,22289911,66983003,50819110,35552934,32262681,35901501,39794023,17401345,26537641,123988022,113984063,101890158,123857705,185303517,331447281,266435292,108606186,92069980,-79768197,-157675371,57736461,71917128,-278837807,-653599261,-103340360,95185773,-1485977523,-3231828344,-438376883,2463333086,-1444426328,-580969906,1258062950,4808404004,-3153775614,-3141472122,3178111494,6782966367,1106986728,3482715414,-4676688487,-3778702273,4182259097,3280330659,-23209034650,9429691373,-1681763727,-7288867086,-2430933675,-7307586699,2330296408,-6730919657,-5422303824,-3727893670,-3771748108,-6894403092,-2126134473,2370316082,-104789581,4046483036,-7896989853,-15714550000,157278971,-8172350568,-5462674545,-6201810302,-663368595,-6017774430,-2144960986,2293799290,1157104350,-3870210337,-3702105822,2924796643,-656998085,-2729693710,-3134451189,-3074343655,-5244436156,-1926558647,-2290429177,1020954321,-938129621,-5770744340,-4237509608,-2968946235,-4469318784,-5052094520,-716845848,804024938,-250817586,516475630,1439701112,1623274014,1296150603,371401706,256276821,1099266417,1362095816,915041101,519220237,-1671738,-180188857,-91681283,-22140401,-81790786,22551514,71529052,165903499,269896257,280764095,137226804,83341013,-16778110,9044003,-21781087,31436549,-15049135,65610823,92330264,47348776,163401743,205559113,95719191,129470799,94468497,42806564,68171483,-39312176,-16567537,22593672,63236366,114718875,124291548,55255178,34167798,55054151,88757720,160159964,-11561343,28506900,7741278,-7053151,80300451,43918051,102448338,84511623,-114541,-36877231,-123679337,-155416787,-539888629,-544486990,-205118330,-166842306,190223392,1338776864,2303804054,2402322509,1965018294,880268948,-459311345,-1413059116,-1536094450,-1108665484,-597364416,-345229671,-44462923,171987274,148722952,179173865,279264827,183315008,72999812,88598333,80315543,18756729,35713844,46200230,6668372,4067542,-28379322,-24440810,-20981215,-35186091,-24054223,9179684,-36337975,7200291,0
0,-384863,6255897,9398387,3106297,28161734,-10949110,-10793621,10670737,-3986469,-4471094,29552794,-19472987,52171776,55937268,-55782655,2510579,-24132494,24023881,-14529972,34437668,58272740,-339145,13725233,-22458241,20493774,4917973,18005176,20842851,49908714,61497723,-7778966,45543229,-271573,-1449003,-53586518,-41864804,-40888677,-15971622,47707129,-16692598,40403037,12330077,45323912,22892271,21152208,-16607372,-41625907,-20448224,268588085,264644478,336623375,94334911,-82553068,-134349540,-14714787,27208384,83184046,-348549413,-197204274,-222721015,9086594,-174355400,-83966305,-329065794,-27594979,-166374619,-163893553,-64996391,-56564833,-105124722,-131526216,-222972208,-281198682,-257672738,-166710043,-28179014,-28717313,-201141021,-355774139,282856,-261513509,716027994,46999899,293258291,748479029,64369653,1102755096,-803267014,-251960486,-469392593,312359383,-3874965662,3158826055,2859257965,4098593181,16424923097,17961058840,-10297666828,-7083684930,4744967610,3801144523,-7823681213,3737056223,6773919582,-16460371969,2020549335,18795027486,5814202535,-12749453787,-17041643466,-10882744571,-34445729445,18204929845,23316110852,-5104903688,-29437851900,-25783889784,-1510863680,7083928348,141799190,8357593283,813033612,2651942293,-4766318817,209240866,1872528743,15831970977,1818520000,32975062047,22611913389,14573451968,8688065543,17058108803,-3858295560,14145713475,8531252486,5372889664,-12627711700,-11079137418,-29453816814,-21232073116,-19581329284,-739591589,2056662347,18258339923,-8376702634,14468408715,29986191933,25931325892,-8660911371,8787548559,-21236882652,-7029049557,3070113425,-3296544067,-21587597406,-10370373226,-16424911496,-890881562,-5496652113,-712866477,836326711,-4068703543,-20016878,231833301,3713142919,1106770812,-1090431870,-3654496670,-2230494465,1682597797,2151261893,-2158493415,-5162356340,-4587939615,-62301520,1931568841,986681817,-808259221,-782153890,572042453,681809880,-351518184,-1147637478,-886534376,-576121476,-280943517,-523854231,-591574063,-314859119,-388561381,-530965794,-682997503,-511580776,-345840948,-2068603,-220015514,-173050767,-236705490,-122465178,-721888329,-1119462962,-546778620,659796823,319269395,183915252,466091473,-137401152,-275787413,-1010529774,-1346371838,-470477211,-350224328,-414059249,-395469437,185270606,-249227069,-328629462,32964781,406276768,-107258552,-285840729,-128780599,-87471981,516822176,-533027273,-1078384978,424421935,1782547430,2348379531,-3158619558,-4929330999,-1757870075,1185373989,910298178,-1287973586,-3124664570,-2767805059,-2211669808,-1266506181,-487019209,-33341868,-317031516,-471586185,-387555232,154153046,606043471,712157157,764259107,529356110,244018704,-43325283,-253516823,-368225853,-271087613,0
0,3239923,2340034,6464827,8373370,9787366,65310465,67624366,57739538,54026766,44113803,-20958693,5652101,137141663,212345127,305390907,-23573317,89400740,182270208,61435047,224738999,114272382,131633270,170530173,135855855,173183003,202462475,252531908,146470852,186944151,219020008,229386097,148058160,244338393,254079821,354107927,313994803,359552321,320743685,299325194,326903461,287375437,365661826,393160452,448679745,546945731,598478096,815783358,871026496,532905509,1202112694,24755399,-1117656489,-203076484,873989920,670332951,420651447,786031487,-521220525,-1283513380,-963645893,-1395791717,-1324107419,-265064568,-385743434,128858832,-321123107,-349964712,-93238019,-268855242,-675719743,-840261647,-444273312,-1204381130,-1548795547,-1105866106,-1940909372,-1035799454,1716124328,-1382533400,9255712628,747300558,-212379774,5412241475,1764836208,-200898879,803824803,1402970253,1227585306,441160136,6388223010,6211957821,2802173927,3781335943,6200182962,-5290530218,8580448204,-21130735037,-1411991580,5029842614,29587287854,14983270958,-24970318512,-1212779899,19080124045,21746102544,9094095470,-32486699210,-11762049466,19148985290,-54368487267,-5723487115,-93040741207,-9116411672,34593063316,6596313954,-58893553429,10371783808,720999107,-4467366818,9077613266,6647173541,12547684133,14147787189,-2978037947,-1900970421,-5808699643,-19461597380,57548640000,-34608190294,-3199994041,-55275535917,33342988295,-10276711803,27775479341,-35880180669,-25488813728,-10607030076,-65420811295,-25117461158,-63527454029,-96690766,-99776398230,-40960247214,1260324781,-31782860697,23639247747,38456483686,21671347874,-19733934812,-13393356336,-30603363336,-20482453065,7167833925,9703615604,20047812036,-21518390804,9498600430,-28544946902,22552530145,5456482268,15446593294,7097652234,26647952907,14261370013,-10263357759,14778023858,-11864095804,-8261650424,11197281131,10251065349,4656659649,6729667608,-2539004331,-3401901598,-5447752762,-6065990328,2800762340,-5571304532,-6467852348,-5364080716,927691986,3450554131,-21087582,402787066,2996233499,1619621297,1247110304,3801185663,4586581144,3274738909,3802703376,5906016566,7313758360,3715734273,1066166731,1512368973,2821690198,2170987307,-3471452003,-5632439011,-5685104517,-2439647098,-371244228,1885932383,361146609,1776489966,-1532676843,-3207035540,-5443181254,-2347709976,-1735701651,-5022052783,1442155264,-7569013960,-9877490525,-1093145377,2628682198,303016257,-54893263,1773203649,2395244703,-2061682155,13568616021,-7430867776,8273306619,4401381462,-11073707901,-1008311734,-7185984714,5523728339,-1186955893,3617047597,9665675021,810024860,-4856697968,-1736679189,11394680899,12388620174,7965637946,1074173591,12911068329,10292982497,4856006735,6932544661,5985255553,3700699217,5317776908,672943668,5154782832,-1447635095,-324821882,1865878652,1216567091,-4583665448,4408020585,0
0,-6672694,-14152199,-1538068,-31990605,-58046069,37857641,5989443,-6419612,-59469273,-62777141,-17666257,43898977,24405118,-143545282,-174020719,-356775098,-57284833,-92766979,-4669345,792462,-24538933,-85047540,-97725031,-102747684,-68488005,-46903440,-60943692,-283175891,-280054597,-167625818,-175352325,-349600516,-366571840,-329477636,-379460682,-335632346,-425665645,-544855913,-490300250,-688923361,-699347577,-905151877,-1128919786,-1532428970,-806096210,-1854912227,-347592672,-2424711637,650645069,-5417070483,-7675015172,-444047751,535512243,8134586712,-2090252435,-144444263,2964796340,1804335330,3807022450,-4964398051,4006472871,1777101705,1010693263,-227812076,-1605704438,685370018,1154949542,693175065,1356258760,-563708016,-562607614,-598741990,2071113286,-2108041869,3050893317,3297842514,-4768939696,-4511765148,-4955311724,16335886073,1487595585,-5667701470,13266077066,8302424049,6952983076,-1905410858,8178765368,62131953,4513912624,8798649395,2679045027,9583317908,-3637228195,-3857009788,-7105335287,7942056712,7423308973,-95317439,10222070014,28451041077,7049260043,-27764368056,-44010565729,35500070171,4614040587,8870122515,69403895429,-13307184902,-6622298891,-26483980046,78124890537,-68336226706,14336353531,-424099575,-28270739117,-58769983328,3848564971,16469546216,30043295065,20347795582,-22606789652,20501783791,49280591161,5711071578,27378391205,-2952087099,-23793533369,77771060000,-4927885705,-98143174413,-2552015601,31019970984,-17209395191,40504864375,22787431950,-24749738320,23980431131,-61117746862,-14663559065,-65097511540,123179616955,19626535009,69572140329,-57272989150,-6902956543,73864142392,-72616077149,1401881252,35443813981,-110773014067,92903871365,-38626602419,-83288642557,-20048742006,8458379073,3078488723,2580912032,28279754549,-28574577815,-19567059808,-22271570247,17354814514,-5575634065,13978946780,18336154453,7632644347,20891403698,-22473617209,-15056794526,13552789554,-4510487868,964004409,4043581440,36370742296,32128110333,-13249919523,-16100388686,-34538467830,15294430362,1489335972,-119120137,1967490561,2405265952,100196332,-464488978,459169056,2092039298,2580439253,470882774,-1567497660,6865875142,20321387924,-13722541113,11138736811,-10574619897,4933686805,5589836260,6334261902,7277187812,-3569605625,1747348535,667990734,13218706261,-8092727029,-20455102934,10864012747,7267176027,-13141297497,-1577677000,7120052359,10241041308,2535609438,-7800116046,10651600355,965160101,-1495577919,1974414992,-10150238701,-1714138191,607426338,250380056,-5606208566,-9430047716,-8875997036,-3848342349,-18347872102,7670810157,17728750463,6354663278,7574172462,1335657743,10692830306,-17939508097,27324030290,-18363586553,-9818137064,2637492493,41015804527,-12341833981,-13471437806,-26127358417,16757713526,-22130961886,9638494285,7345159699,17105558669,-3438571071,-3244177222,-3112211711,-11067456667,2566225371,3940248349,-12147524106,-5736396393,4500291638,0
0,-1510353,-5401777,-33783356,-25470357,2506835,33774837,-42907396,15920840,-15772180,-63620415,-11357117,17103368,-36473519,-255665422,-277511944,-529040281,65089961,-31286988,-152048208,-266686520,57081720,-192736744,-200499221,-231689380,-154420056,-193574843,-247166499,-231336400,-8559485,-105801017,-459107695,-265431425,-56650198,-467673587,-360182891,-473804695,-333527156,-502301776,-508319520,-486110898,-422915587,-1231559984,-790709374,-739572580,-506108450,-1332405923,-5789354446,-3651176251,1021568714,-1293679084,16851683567,846446429,5313460357,1001079101,2906680926,1050176207,441267642,1130266810,-592490441,-4095708421,-3992276634,1001945441,-293859642,-2118932352,3004675408,158898962,-403006038,-1794593178,-1531842769,-1520975920,1046263392,-2100485282,-434509343,-117597065,-4205284282,11022587839,-502892428,-1861388331,-14866872133,7189444827,-4876055983,-25916973495,-3146359013,2090166478,6956024773,-5112026874,2100409147,5398119553,-5118973962,884086733,4089562681,5119037081,3299128304,-2071348627,26295393229,12663143871,14968646869,-16632945359,-20567453279,-15705441089,-9909630680,-16152036065,18426852294,40303182615,23000665480,-11253442711,-43795496958,72635358683,-17294517407,28039192170,-69850898696,10177020187,-97664217868,-108153582919,42864690474,-31490852257,-24244459604,-13193980324,-33822916058,7289652467,-2122205368,25292359486,-65818811284,-15072915433,-23066401689,-61785638730,156708286875,66376280000,105743151273,-109522218356,-13330145519,9000935475,-6891368152,18597613540,-22060244140,52726368455,-98636386430,-92367059432,6558565574,-83538506031,-110827854950,135072118861,-51265382004,-78306476011,-71131746294,60487062304,-114545947267,-25698218337,-63118878780,-84681956413,-102353506742,-20130790407,172945445134,-3379773185,-26887671092,32022436295,3619827655,26735413911,-22264662765,-29501407263,32005931211,-30738012613,-1432108130,16962065305,13362851621,4170206577,-22089464062,9233562565,31543155061,-429716320,6945536381,-24310132000,-9182114191,24673284449,-25782884261,-13194620035,5376100229,-30981709085,-13279989086,904681625,-6657723660,-3338389701,-7622904505,-2719008252,-8324237040,-19628444656,2297382059,-10129957686,-38496503234,12804784816,-16794275910,-8381672352,24140026648,-1553822413,13586234482,37264004187,17886958051,-5148641790,-13284358522,-84916795,-3451333104,6416102561,-25017503921,-20070458561,3251997505,-10872111810,-26890393836,-29921473621,21827534884,26549560513,21089415872,30150099994,10259302682,6014397722,6234048523,5632200274,-19446437848,-800620008,-2408559504,3440138921,-416046085,-28430467417,6281121320,-9413062559,-49078190577,-36305335871,-11988314519,9771714504,2819274577,22525881441,30831329956,-526583826,30771323145,26580903114,28875606290,-18130664952,-6971324432,33751485742,29261106979,-9109168987,30042275424,5791250026,4618143309,-18933123534,15858500065,31401581333,4472134156,5742997212,-608488884,463581643,5703923271,5116033907,12074676350,4912974929,-6248086283,0
