6489789975569596500,433070107850389191840,318041333734793430951,552548890740358228563,726126283478178414342,365857711628152676373,2951339427617379498000,5709797465703918133050,2004420188204553634200,1380612249464784461433,3677459875312136085144,5931779006535348960378,5715724037598097921944,6047007590294219774295,6599588086546739547165,8387166179858641545258,7539727072351263388200,22286904249833029222353,35394758082343844788905,29655164450935347692130,29173196294756824809933,30016494001342008509139,45603905945332494653019,61038106545122186784255,46190509899590717389323,37876829496045196065129
39365676032409531000,480156219326940253020,237050199361920489300,836572480052387423121,738332194155097717791,1499608118477079416610,2600539206434230965750,3868501858312973899500,2646610194405364097400,3019256410903037255790,3405079224666342409914,5187431069538359212746,5711845232428689939165,4869943796906043467913,11840523844709473011882,14207803287492689832888,8232580531565838466200,12274422425720102121516,23686385124474823722930,23797290307899043522818,21778237869462249441210,34488379276050320432406,47961345552438161659158,65264991304403365556634,51789992389052579662833,43388590596424344495756
126663603558483915000,667903687803336924450,754544044484841894633,1535596763019298192143,1157977735188552242433,2003183830464104173473,1787456850718220277750,6103728411773282589600,6377308326484189554600,3238878494734265902050,2831233722598254393567,3260452346457744236022,6480794394154693286226,6805075489331690416671,12032281852675519274973,18724366781588780291574,13903582616273543419800,11839639079330227971540,21717292974865273063719,21900802495303894020075,39640013691096069965952,41670417207566253831291,34703843013280585165455,60539185231837317811512,69402323002180596939882,52548899011691427187290
2134096276536741636000,2478009614759987857416,2756709881665464332601,8279240587414604206812,8120237462179602056514,3414122100253562172741,2786632338037231593000,16208389425813048856350,9584785009437478066800,5321664377982661847859,6649031753166610853955,5925531591936864584838,11660503999039237222965,15725042201788105275936,30720844773480849203601,35287405948081221709194,42214621783019407041600,80120029278606407673786,374342376045457992572316,201673750641102613949166,170169137777704742305335,118442071875205322198262,82602956552814241022556,118491853046154473624130,99659410724855700297180,66023228585058689196000
44996840584683800967000,57905322931133187145965,77414228173025144681049,63328435385249787762051,66635991918930456109710,70991499844927597130937,69538592766747518379000,140751490915996273832400,138958492378874948690400,143468147127092149985049,146534312544060038939334,213476232572346179843820,240627219607353977414163,568629977766665347855602,834811505417058518982528,1098290223529083561558708,4096853545677189482152800,51170017424966041849327269,341739838564987825687864230,152455765530706955367403248,163747551768621552851084406,6396462020581020901740654,345274315058036788763157,293922860974028707231188,24587009624452051887821172,81783616212748493940570408
860030502564650265229500,1095260380817178522146445,1258989416426310616402488,1334750792868706291744176,1307175111475431258286674,1649194245826823600390556,1797951227777930617008750,2018697590981635537106700,2225327986402609212457200,3030301905214916711109969,3262819806483389341623630,3880635881641024887836847,4982903201551986511345188,6198744169806883327586205,6900049939235253225245163,14094578143396849961175201,48725459585619860002869000,383381129767592639860497117,2489044398781909848150635406,1690640374977107364092411178,925610757063186062565107334,587653518173018073831280737,125325139493325512237766948,22674466670511139941819978,36671618179051206568268625,96661691140880960632843515
14530280105878932087000,18927218644333428720564,28821400248429683853273,38764525352446442952144,54278942365641671976753,34505008135165240791993,59484595093533366954750,58375445478729253304850,66405603646536357457800,49977283799309393005290,47097239052928720233123,431417527393751329492467,1798856132560775991421992,951460871372767951870437,645665308611631546930902,2688677362147236984034749,189992759663621695348505700,3500279304030659975285865411,18895364048932869398400861039,13601232369343221067627618491,15707329093783870925782088367,13005488485143219283442017101,1360838449969348370498123562,95708044309464332502683220,28476276483597624084343248,263824253767786193943930378
378595603683188926398000,465446835321423228926730,637615501995389795254125,643758812808069944743254,702501982118815362908130,1311378268848205172648796,962512258458652908268500,1289210457519554955745500,1894889159105419930874400,2615308329926877770294109,3852799603697286472746537,15418708840509768197688501,37177884115560177852384774,39199771864650048736440636,16228975523426359809880527,335608678401133842262185390,677946191291221812817347000,9540896385827087095349145933,40955409007901874716855693166,29538841997808451100492663103,79275116931896609949508724007,51035378167970112896520188949,8010506301307241128123357197,1385432954582252701216940604,1711620787407773734415867328,4454434476282735118055059983
3352945850147074217904000,4188544203177305719260345,5029941151617329142679869,5351465977078029353477352,4894352660142264528291663,5826594253454890542213552,7501584144836129981267250,7825330761972835016934000,8025729978263512215367800,9328843815443697871659564,16536514401229415641913151,196425595631883089038411593,673796167884012842205035877,289517754478334322121327062,128845470121517562628437873,2138198576930489076557598450,2337351916473617768227225800,14707670126810149801739618856,49310586107232232402861797717,63391688760719752712895868623,172727853812621526092312868201,182992981003109024327812897812,22781395445262424479943513128,8112760833018045763299939786,8520427057734692088061496031,17887944305334149204155911837
3462608012285503029942000,4257206705556264798117675,5111551216174077770976972,5304420208638041708307258,5133136575489302121597135,7579158296546554882693452,7841955585155371051081500,8277261973443892273153050,10458217924724997401410800,11075910983004422441483667,13944655373118156552774069,467914722756343641012719709,1298870605570230439608442833,346703836208999666606921502,183176590005328367743702029,5217722004156291872611971840,4708023533971820104673899800,16672888746979657978902308325,103590228786979264814364983487,153000421528970771065897700589,289002684188214126629745694560,279837789533886262876189861113,37430081985920731654370057829,22600971563448529254128870619,29071857313732696463184646266,36301123884084197520672870048
838080314014183690621500,959521986325380227263164,1130072886939001453434063,970327960866317063130561,1100348532810888395261787,2281660894201541846680386,2135481113270545798007250,2796926264245778992251750,2526763581643176159492600,2341575563867359202640033,8739504422521628985717390,455190908950440647434574964,712572679268022805904066157,153826761602931155241471549,166988545368421612317063687,7451035337605696688735921142,8454003867034022675793945600,44784746674916276756637558873,276701554515133087393033737225,626081830838113621902614764605,595127590554656508601307910561,415184483882319745375750381497,68704883773818010426132342344,46991964020306825530147236309,78542515609514777483525382534,90242373906716118229839203514
13653486405315978196153500,17768697347709596590823808,21545872043653067196087981,21533834830201892907174900,23747513000565287101532301,22958091819166919929935309,26115771270646876479570000,33565817388245057599735800,36680955136610541051897000,42269115761982371458087668,48697127901237881213143821,238032381020939818232876271,316094937222976811970033411,191977984894708336710204756,214385571218996313012505377,4649849840985246171153023508,5823566812424043349148922300,36692777019519081609947187102,208579274619844519149500096334,542919621055390756028690530608,405213452950999240450170266292,291392137121479775005220738415,52131502199840806031103284400,33656267486502693036006040143,60380840434516571292515123463,70553015901080984539978105221
759183045406558995096000,860737662281976449033511,1105668419880799496380428,1371981502573310623313970,1289882052306277164342783,1315586056984249491769419,1231951379569112062932750,2070922756291552314011700,1422338245896224598883200,3716347542067528402340880,6216463153185155097148782,13088724414430757213700243,17556802350662183423296482,26900308938298284043272396,23312279650642509983005179,238468280821079660310219120,203834724130755924591993300,1096428810614498603649165339,7566611616249665294107039590,25928048069058011373871313562,11090220170766144480148011516,3948973313562060361648966728,1816156164907126150532296362,2661923717208431984490020559,5048006965594698782731623849,4029274730576148252704967798
